freejoint_x,freejoint_y,freejoint_z,freejoint_rw,freejoint_rx,freejoint_ry,freejoint_rz,headr_w,headr_x,headr_y,headr_z,lclaviclery,lclaviclerz,lfemurr_w,lfemurr_x,lfemurr_y,lfemurr_z,lfootrx,lfootrz,lhumerusr_w,lhumerusr_x,lhumerusr_y,lhumerusr_z,lowerbackr_w,lowerbackr_x,lowerbackr_y,lowerbackr_z,lowerneckr_w,lowerneckr_x,lowerneckr_y,lowerneckr_z,lradiusrx,ltibiarx,ltoesrx,rclaviclery,rclaviclerz,rfemurr_w,rfemurr_x,rfemurr_y,rfemurr_z,rfootrx,rfootrz,rhumerusr_w,rhumerusr_x,rhumerusr_y,rhumerusr_z,rradiusrx,rtibiarx,rtoesrx,thoraxr_w,thoraxr_x,thoraxr_y,thoraxr_z,upperbackry,upperbackrz,upperneckr_w,upperneckr_x,upperneckr_y,upperneckr_z
0.2151622,4.785209,0.9339418,-0.9993587,0.002751684,0.02691236,-0.02346162,0.9988473,-0.01717121,-0.03883075,0.02239276,-0.00877409,-0.2899592,0.998582,-0.05115843,0.01472337,9.684129E-05,-0.2835105,-0.1050422,0.8405321,-0.275193,-0.1495426,0.4420538,0.9997435,-0.007922143,0.0087096,0.01934616,0.9994845,0.02311443,0.02135346,0.006368473,0.5089188,0.1981089,-0.01489998,0.0009763079,0.292692,0.9870173,-0.1553934,-0.003592581,0.04045743,-0.3516597,-0.1378786,0.833074,-0.2928689,0.1555851,-0.4427288,0.4371583,0.8323918,-0.03628543,0.9996009,0.005517757,-0.01192854,-0.02500541,-0.0402938,0.02933748,0.999016,-0.001024212,0.04352027,-0.008477595
0.2149499,4.792764,0.9343287,-0.9993204,0.002289796,0.02700216,-0.02498563,0.9988219,-0.01662902,-0.03959651,0.02259187,-0.00808044,-0.2883782,0.9989361,-0.04318523,0.0161747,0.0002628445,-0.2852339,-0.1094325,0.8408169,-0.271662,-0.1501014,0.4435045,0.9997432,-0.0073525,0.008802556,0.01954754,0.9994544,0.0232877,0.02270198,0.005760169,0.5201412,0.1860512,-0.01807869,0.0006059287,0.2915362,0.9858715,-0.1627219,-0.003728644,0.0395618,-0.3590166,-0.1438001,0.8326802,-0.2932173,0.1563098,-0.4429837,0.4198703,0.8177766,-0.03859451,0.9995719,0.006027673,-0.0143218,-0.02479028,-0.04122714,0.03059245,0.9990023,-0.001745291,0.04381293,-0.008476864
0.2147681,4.80034,0.9345843,-0.9992828,0.001941269,0.02704276,-0.02643375,0.9987965,-0.01669475,-0.0400733,0.02282254,-0.007364233,-0.286829,0.9992173,-0.03541216,0.01762348,0.0004102137,-0.2877557,-0.1135205,0.8411343,-0.2682205,-0.1507047,0.4447909,0.9997426,-0.006916209,0.008892992,0.0196949,0.9994284,0.02344853,0.02378783,0.005218718,0.5321981,0.1743666,-0.02111778,0.0002303301,0.2905347,0.9846942,-0.1699256,-0.003769857,0.03857873,-0.3661426,-0.1491334,0.8323373,-0.2935745,0.1569748,-0.4431563,0.4025979,0.802524,-0.04062605,0.9995388,0.006515338,-0.01669361,-0.02451573,-0.04203298,0.03161,0.9989872,-0.002265246,0.04413271,-0.008472477
0.2146159,4.807919,0.9347104,-0.9992465,0.00164593,0.02705049,-0.02778354,0.9987737,-0.01609332,-0.04076601,0.0230262,-0.00660025,-0.28539,0.9994317,-0.02780319,0.01904949,0.0005493619,-0.2910079,-0.1170816,0.8415048,-0.2648628,-0.1513862,0.4458695,0.9997439,-0.006476384,0.008982375,0.01973492,0.999396,0.02356701,0.02510542,0.004683022,0.5455315,0.1631294,-0.02457934,-6.839645E-05,0.2896449,0.9834995,-0.1769342,-0.003685675,0.0375432,-0.3710746,-0.1544202,0.8319722,-0.2940595,0.1578538,-0.4432081,0.3864096,0.7865618,-0.04312017,0.999501,0.006916796,-0.0189878,-0.02427545,-0.04272193,0.03275284,0.9989798,-0.003059774,0.04426824,-0.00838834
0.2144921,4.815513,0.9347162,-0.999212,0.001420352,0.02699521,-0.02906162,0.9987515,-0.01610887,-0.04119212,0.02322092,-0.005787147,-0.2840163,0.9995825,-0.02033439,0.02051766,0.0006538955,-0.2948546,-0.1204349,0.8419192,-0.2615337,-0.152049,0.4468257,0.9997455,-0.006111313,0.009075625,0.01972848,0.9993686,0.02367174,0.02616031,0.004208558,0.5594518,0.152204,-0.02773269,-0.0003111436,0.2889779,0.9822969,-0.1837245,-0.003480344,0.03641529,-0.3759429,-0.1591795,0.8316517,-0.2946404,0.1587895,-0.4430895,0.3710104,0.7698136,-0.04566496,0.9994599,0.00730054,-0.02123942,-0.0239914,-0.04331555,0.03364765,0.99897,-0.003656297,0.04445836,-0.008304676
0.2143965,4.823108,0.9346089,-0.9991785,0.001278324,0.02689225,-0.03029093,0.9987319,-0.01545272,-0.04179462,0.02343258,-0.004887907,-0.2828287,0.9996752,-0.01309141,0.0218518,0.0007229365,-0.2991983,-0.1231503,0.8424079,-0.2582447,-0.1527025,0.4475943,0.9997494,-0.005759635,0.009132523,0.01960812,0.9993345,0.02374011,0.02744365,0.0037085,0.5743973,0.1418058,-0.03123053,-0.0004116644,0.2884822,0.9810861,-0.1903163,-0.003175223,0.03520774,-0.3788733,-0.1637482,0.8313147,-0.2954479,0.1599911,-0.442752,0.3572708,0.7522692,-0.04877326,0.9994152,0.007591964,-0.02340405,-0.02374644,-0.04383946,0.03468196,0.9989688,-0.004523463,0.04443178,-0.008160266
0.214327,4.830715,0.9343956,-0.999147,0.001183034,0.02671989,-0.03146324,0.9987134,-0.01541809,-0.042158,0.02358957,-0.003937691,-0.2817315,0.999711,-0.005970291,0.02327506,0.0007533281,-0.303871,-0.1257688,0.8429433,-0.2549406,-0.1532982,0.4482762,0.9997535,-0.005448729,0.009202728,0.01945352,0.999306,0.02379848,0.02846849,0.00326407,0.5897346,0.1317258,-0.03433641,-0.0004493089,0.2882334,0.9798873,-0.1966318,-0.002735291,0.0339024,-0.3819383,-0.1678697,0.831017,-0.2963767,0.1612976,-0.4422157,0.3445607,0.7338372,-0.0520603,0.9993675,0.007867767,-0.02552761,-0.02347285,-0.04430501,0.03546537,0.9989642,-0.005189528,0.0444897,-0.008019269
0.2142827,4.838319,0.9340827,-0.9991162,0.00117606,0.02648834,-0.03261638,0.9986978,-0.01471621,-0.04265991,0.02379653,-0.002913222,-0.280854,0.9996985,0.0008901844,0.0245278,0.000734162,-0.3088261,-0.1277456,0.8435566,-0.251646,-0.153824,0.4488035,0.99976,-0.005147262,0.009207456,0.01920135,0.9992715,0.02380935,0.02969935,0.002766923,0.6058283,0.1222707,-0.03770296,-0.0003706043,0.288168,0.9786914,-0.2027372,-0.002207618,0.03249465,-0.3834389,-0.1717009,0.830712,-0.2975478,0.1628583,-0.4414297,0.3335735,0.7146056,-0.05581808,0.9993181,0.008048527,-0.02754434,-0.02323578,-0.04472915,0.03634823,0.998968,-0.006088418,0.04432275,-0.007833808
0.2142605,4.845935,0.9336753,-0.9990877,0.001200478,0.02618531,-0.03371543,0.9986838,-0.01463071,-0.04295054,0.02391289,-0.001866207,-0.2800691,0.9996347,0.007642014,0.02591715,0.0006783619,-0.3139013,-0.1297221,0.8442096,-0.2483135,-0.1542775,0.4492762,0.9997663,-0.00486996,0.009238114,0.01893019,0.9992422,0.02382819,0.03068919,0.002318904,0.622152,0.1131449,-0.04063134,-0.0002483771,0.2883375,0.9775208,-0.2085439,-0.001541244,0.03098775,-0.3852767,-0.1751697,0.8304422,-0.2988271,0.1645286,-0.4404526,0.3235143,0.694517,-0.05977154,0.9992658,0.008216943,-0.02952708,-0.02299008,-0.04511394,0.03699207,0.9989676,-0.006796001,0.04425998,-0.007656478
0.2142599,4.853552,0.9331787,-0.9990602,0.001322236,0.02581374,-0.0347959,0.9986729,-0.01388933,-0.04334328,0.02410181,-0.0008027455,-0.2795312,0.9995317,0.0141137,0.02714681,0.0005639546,-0.3191141,-0.1311032,0.8449352,-0.2449788,-0.154632,0.4496207,0.9997746,-0.004616964,0.00918253,0.01857454,0.9992079,0.02379073,0.03185049,0.001795743,0.6389922,0.1046923,-0.04381825,-8.190081E-05,0.288622,0.9763573,-0.2141574,-0.0007731348,0.02936615,-0.3859143,-0.1782011,0.830157,-0.3003052,0.1664274,-0.4392698,0.3149084,0.6737625,-0.06400381,0.9992138,0.008296264,-0.0313784,-0.02276817,-0.04544539,0.03770405,0.9989746,-0.007688416,0.04398877,-0.00745808
0.2142775,4.86118,0.9325948,-0.9990345,0.001457719,0.02538735,-0.03582559,0.998664,-0.01375323,-0.04355202,0.02417449,0.0002252483,-0.2790858,0.999382,0.02046967,0.02857232,0.0004369505,-0.3243921,-0.1326203,0.8456941,-0.2416212,-0.1548827,0.4499245,0.9997824,-0.004375737,0.009157987,0.01822643,0.9991783,0.02376989,0.03280198,0.001302698,0.655862,0.09667725,-0.04667639,6.4195E-05,0.2890411,0.9752303,-0.2194545,0.0001533431,0.02766649,-0.3870399,-0.181017,0.8298728,-0.3017798,0.168476,-0.4380135,0.3068011,0.6522313,-0.06819162,0.9991592,0.008371653,-0.03319993,-0.02255218,-0.04575681,0.03820922,0.9989776,-0.008395707,0.04382373,-0.00726331
0.2143143,4.868808,0.9319288,-0.9990088,0.001688796,0.02491374,-0.0368502,0.9986581,-0.01297102,-0.04383074,0.02434601,0.001185974,-0.2788944,0.9992031,0.02649632,0.02984884,0.0002775785,-0.3298548,-0.1336246,0.846524,-0.2382977,-0.1549739,0.4501048,0.9997917,-0.004161959,0.009034729,0.01782404,0.9991449,0.02367311,0.03388966,0.0007115193,0.6729425,0.08953606,-0.04992423,0.0001496766,0.2894626,0.9741153,-0.2245634,0.001197305,0.0258721,-0.3872766,-0.1834275,0.8295439,-0.3033168,0.1707462,-0.436694,0.2996089,0.6301612,-0.07226107,0.9991066,0.008372814,-0.03486836,-0.02236098,-0.04606223,0.03879548,0.998987,-0.009257844,0.04346639,-0.007065363
0.2143672,4.876445,0.9311801,-0.998984,0.001912387,0.02441564,-0.03782976,0.9986542,-0.01279047,-0.04395419,0.02437424,0.002051838,-0.278787,0.9989834,0.03238775,0.03135625,0.000144146,-0.3354722,-0.1348787,0.8473815,-0.2349772,-0.1549501,0.4502453,0.9997998,-0.003941955,0.008944955,0.01745907,0.9991157,0.02359784,0.03479852,0.000136683,0.6898738,0.08300241,-0.05294978,0.0001758592,0.2899227,0.9730467,-0.2293396,0.00241686,0.0240332,-0.3880915,-0.1857583,0.829183,-0.3047534,0.1731827,-0.4354178,0.2925298,0.6074178,-0.0761032,0.9990515,0.008379181,-0.0365199,-0.02218372,-0.04635922,0.03921394,0.9989927,-0.009943071,0.04321521,-0.006867885
0.2144376,4.884084,0.9303535,-0.9989586,0.002215406,0.02389481,-0.03880503,0.9986533,-0.01197609,-0.04412351,0.02452166,0.002802555,-0.2789142,0.9987446,0.03794459,0.03270181,5.096663E-06,-0.3413829,-0.1356459,0.8482999,-0.231721,-0.1547507,0.4502719,0.999809,-0.0037407,0.008758386,0.01706545,0.9990835,0.02343983,0.0358105,-0.0005497804,0.706815,0.07744413,-0.05637625,0.0001322372,0.2903271,0.9719946,-0.233929,0.003753307,0.0221249,-0.3881986,-0.1876576,0.8287632,-0.3061972,0.1758172,-0.4341464,0.2860561,0.5843146,-0.07963697,0.9989998,0.008323818,-0.03801227,-0.02202719,-0.04669334,0.0397234,0.9990038,-0.01076802,0.04278797,-0.006673739
0.2145229,4.891734,0.9294471,-0.998934,0.002495018,0.02337409,-0.0397265,0.9986544,-0.01175912,-0.04416452,0.0245082,0.003439302,-0.2791008,0.9984701,0.04337734,0.03429154,-7.934053E-05,-0.3475561,-0.136721,0.8492371,-0.2284829,-0.1544498,0.4502634,0.9998168,-0.003525734,0.008608575,0.01672635,0.9990548,0.02330569,0.03667051,-0.001220926,0.7235318,0.07253495,-0.05960703,4.182033E-05,0.2907287,0.9709944,-0.238189,0.005259811,0.020203,-0.3889129,-0.1895619,0.8282984,-0.3074988,0.1786137,-0.4329705,0.2794953,0.5606998,-0.08292164,0.9989454,0.008287896,-0.03950059,-0.02188726,-0.04701558,0.04009849,0.9990116,-0.01142323,0.04246574,-0.006477753
0.2146246,4.899391,0.9284661,-0.9989092,0.002855943,0.02284233,-0.04062669,0.9986579,-0.01093088,-0.0442369,0.02461512,0.003943977,-0.2794981,0.9981849,0.0484916,0.03571216,-0.0001600665,-0.3541199,-0.1373282,0.8502228,-0.2253283,-0.1539925,0.4501496,0.9998255,-0.00334374,0.008358886,0.01636452,0.999024,0.02309717,0.03759813,-0.002006617,0.7401533,0.06856415,-0.0632028,-0.0001014087,0.2910584,0.9700075,-0.2422935,0.006861693,0.01822697,-0.3889895,-0.1909362,0.8277749,-0.3087779,0.1815927,-0.4318205,0.2733453,0.5369061,-0.08579249,0.9988956,0.008197067,-0.04082839,-0.02175509,-0.04736891,0.04056501,0.9990239,-0.01220745,0.04198685,-0.006282518
0.2147413,4.907063,0.9274084,-0.9988858,0.003213956,0.02232212,-0.04145715,0.9986635,-0.01068639,-0.04420161,0.02456179,0.004363333,-0.2799257,0.9978709,0.05345998,0.03736019,-0.0001769762,-0.3610532,-0.1382369,0.8512199,-0.2221813,-0.1534421,0.4500174,0.9998328,-0.003173376,0.008151161,0.01605619,0.998996,0.02291282,0.03839666,-0.00276743,0.7564355,0.06526632,-0.0667638,-0.0002716127,0.2913858,0.9690629,-0.2461265,0.008648197,0.01625322,-0.3896597,-0.1924929,0.8272103,-0.3099193,0.1847147,-0.4307594,0.2671385,0.5127707,-0.08849946,0.9988436,0.008131353,-0.04215936,-0.02163482,-0.04770351,0.04091847,0.9990331,-0.01282982,0.0416082,-0.006089933
0.2148767,4.914742,0.9262794,-0.998861,0.003651636,0.0218095,-0.04228282,0.9986711,-0.009852252,-0.04418412,0.02463251,0.004677793,-0.2805207,0.997559,0.05807701,0.03876889,-0.0001729506,-0.3685128,-0.1386243,0.8522583,-0.2190881,-0.1527142,0.4498161,0.999841,-0.003031605,0.007829994,0.01573098,0.998967,0.0226616,0.03921988,-0.003629753,0.7723111,0.06304657,-0.07097825,-0.0004973977,0.291672,0.9681296,-0.2498216,0.01057103,0.01423152,-0.3897277,-0.1937202,0.8266068,-0.3110726,0.1879675,-0.4296781,0.2615427,0.4885388,-0.09084418,0.9987971,0.008007521,-0.04332678,-0.02151616,-0.04808286,0.04137393,0.9990454,-0.01358166,0.04109665,-0.005899008
0.2150303,4.922434,0.9250766,-0.9988363,0.004079143,0.02133209,-0.04306065,0.9986805,-0.00959043,-0.04407861,0.02454315,0.004945831,-0.2811182,0.9972289,0.06249992,0.04035272,-7.674725E-05,-0.3764756,-0.1392871,0.8533069,-0.2159611,-0.151879,0.449623,0.9998477,-0.002889915,0.007549211,0.01546548,0.9989403,0.02243431,0.03993855,-0.004454188,0.7876338,0.06171125,-0.07549299,-0.0007427183,0.2919704,0.9672394,-0.2532515,0.01274479,0.01221779,-0.3903393,-0.1954076,0.8259742,-0.3121246,0.1913313,-0.4286458,0.256153,0.4640132,-0.09318718,0.9987483,0.007909493,-0.04451226,-0.02139999,-0.04845482,0.04173777,0.9990553,-0.01417915,0.04067785,-0.005714944
0.2152057,4.930133,0.9238067,-0.9988093,0.004575789,0.02088111,-0.04385139,0.9986916,-0.00875232,-0.04397319,0.02459564,0.005134895,-0.2818513,0.9969137,0.0665496,0.04164387,6.016164E-05,-0.3850301,-0.1393805,0.8543952,-0.2128646,-0.1508493,0.4493796,0.9998552,-0.002772275,0.007162588,0.01518737,0.9989133,0.02215414,0.04065086,-0.005371435,0.8023783,0.06158042,-0.08076848,-0.001011785,0.2922438,0.966361,-0.2565451,0.01509374,0.01015646,-0.3904326,-0.1968489,0.8253114,-0.3132307,0.1947811,-0.4275605,0.2515141,0.4394599,-0.09522162,0.9987052,0.00775847,-0.04554997,-0.02128143,-0.04889946,0.04221654,0.9990674,-0.0149086,0.04014473,-0.005525589
0.215402,4.937846,0.9224665,-0.998782,0.00504892,0.02048458,-0.04460385,0.9987043,-0.008477033,-0.04380291,0.02447866,0.005299371,-0.2825669,0.9965878,0.07039508,0.04309496,0.0003146783,-0.3941202,-0.1397461,0.8554932,-0.2097118,-0.1497153,0.4491521,0.9998611,-0.002646219,0.006816786,0.01497402,0.998888,0.02190117,0.04128207,-0.006236273,0.816543,0.06242516,-0.08642869,-0.001281958,0.2925301,0.9655271,-0.2595726,0.01771449,0.008108015,-0.3910456,-0.1988561,0.824622,-0.3142548,0.1983192,-0.4265115,0.247151,0.4146698,-0.09735143,0.9986595,0.007640197,-0.04661678,-0.02115808,-0.04933412,0.0426171,0.9990774,-0.01548313,0.03969915,-0.005342114
0.2156223,4.945571,0.9210629,-0.9987519,0.005585353,0.02012405,-0.04536968,0.9987182,-0.007637051,-0.04361342,0.02452526,0.005400915,-0.2833957,0.996285,0.07388413,0.04423653,0.0006177727,-0.403754,-0.1395079,0.8566272,-0.2065809,-0.1483931,0.4488804,0.9998677,-0.002554063,0.006379128,0.01474456,0.9988629,0.02161428,0.04188024,-0.007188347,0.8301218,0.0644408,-0.09275892,-0.001529595,0.2927877,0.9647035,-0.2624701,0.02050602,0.006011167,-0.3912511,-0.2005695,0.8239,-0.3153656,0.2019137,-0.4253989,0.2435131,0.3899262,-0.09919591,0.9986194,0.007476773,-0.04755244,-0.02102593,-0.04984784,0.04314094,0.9990887,-0.01618741,0.03915593,-0.005146185
0.2158649,4.953314,0.919592,-0.9987217,0.006090384,0.01983003,-0.04609336,0.9987337,-0.007350035,-0.04338438,0.02438806,0.005496442,-0.2841876,0.9959748,0.07719332,0.04554532,0.001053682,-0.4138608,-0.1395353,0.8577677,-0.2033834,-0.1469799,0.4486275,0.9998727,-0.002455458,0.005984531,0.0145816,0.9988388,0.02135822,0.04242106,-0.008074242,0.8431945,0.06737384,-0.09944132,-0.001759259,0.2930522,0.963923,-0.2651076,0.02355429,0.003933752,-0.3919503,-0.2028799,0.8231488,-0.3164073,0.2055808,-0.4243217,0.2401076,0.3650071,-0.1011943,0.9985767,0.007352934,-0.04852199,-0.02088254,-0.05033828,0.04359249,0.9990987,-0.0167342,0.03869553,-0.004952795
0.2161351,4.961074,0.9180601,-0.9986885,0.006676192,0.01955537,-0.0468429,0.99875,-0.006504503,-0.04311883,0.02443149,0.005516408,-0.2850625,0.995697,0.08014543,0.04649645,0.001511761,-0.4244091,-0.138863,0.8589333,-0.2002149,-0.1453898,0.4483408,0.9998787,-0.00241811,0.005494901,0.01437129,0.9988163,0.02107835,0.04289608,-0.009039062,0.8556191,0.0714138,-0.106858,-0.001943613,0.2932652,0.9631402,-0.2676629,0.02672508,0.001776526,-0.3923624,-0.204781,0.8223576,-0.3175816,0.2092657,-0.4231758,0.2374051,0.3403227,-0.10299,0.9985396,0.007178592,-0.04937563,-0.02071754,-0.05088656,0.04416876,0.999109,-0.01739196,0.03815893,-0.004747296
0.2164306,4.968851,0.9164615,-0.9986548,0.007239596,0.01933222,-0.04756566,0.9987677,-0.006204769,-0.0428375,0.0242783,0.00551764,-0.2858607,0.9954205,0.08291157,0.04753206,0.002078486,-0.4353363,-0.1382905,0.8600935,-0.1969952,-0.143701,0.4480872,0.9998835,-0.002378603,0.005051405,0.01420883,0.998794,0.02082188,0.04334032,-0.009928831,0.8674133,0.07635006,-0.1149291,-0.002092531,0.2934614,0.9623794,-0.2700367,0.03009821,-0.0003870911,-0.3933156,-0.2072943,0.8215262,-0.3187468,0.2129893,-0.4220553,0.2350247,0.3158771,-0.105094,0.9984996,0.007030518,-0.05027476,-0.02053034,-0.05141069,0.04465778,0.999119,-0.01787726,0.03769565,-0.004543468
0.2167571,4.976645,0.914804,-0.9986162,0.007879985,0.01910971,-0.04835748,0.9987859,-0.005347149,-0.04250133,0.02432655,0.005414781,-0.2866944,0.9951848,0.08532797,0.0481599,0.002639797,-0.4465815,-0.1369277,0.8612685,-0.1938257,-0.1418339,0.4478074,0.9998893,-0.00239636,0.004506037,0.013979,0.9987748,0.02053263,0.04368924,-0.01089027,0.878432,0.08236276,-0.123833,-0.002197584,0.2936056,0.9616041,-0.2723725,0.03352126,-0.002672086,-0.3941741,-0.2093776,0.8206531,-0.3200856,0.2166742,-0.4208633,0.2333539,0.2920168,-0.1070737,0.9984645,0.006829939,-0.05107686,-0.02032657,-0.05201407,0.04526598,0.9991287,-0.01846765,0.03717504,-0.00432978
0.2171107,4.984456,0.913082,-0.9985757,0.008484056,0.01893201,-0.04915317,0.9988053,-0.005039093,-0.04217456,0.0241607,0.005275165,-0.2874276,0.9949527,0.0875814,0.0488633,0.003300434,-0.4580828,-0.1356124,0.8624313,-0.1906193,-0.1398793,0.4475603,0.999894,-0.002397651,0.004006411,0.01379521,0.9987552,0.0202601,0.04403415,-0.01177422,0.8888056,0.08922148,-0.1334645,-0.002270033,0.29373,0.9608409,-0.2745594,0.03710684,-0.004988631,-0.3955776,-0.212101,0.8197327,-0.3214374,0.2203784,-0.4197018,0.2320048,0.2687266,-0.1094173,0.9984258,0.006655404,-0.05193828,-0.02009959,-0.05260437,0.04577112,0.9991387,-0.01888587,0.03671919,-0.004116222
0.2174973,4.992284,0.9113095,-0.9985291,0.009146335,0.01871667,-0.05005702,0.9988248,-0.004167955,-0.04177199,0.02422192,0.005019627,-0.2881857,0.9947602,0.08951538,0.04923448,0.003899179,-0.4696877,-0.1334307,0.8636054,-0.1874696,-0.1377639,0.4472829,0.9998999,-0.002447984,0.003404822,0.01351673,0.9987397,0.0199414,0.044264,-0.01272683,0.8983948,0.09710299,-0.1437947,-0.002291122,0.2938309,0.9600637,-0.2767043,0.04069873,-0.007485393,-0.3970843,-0.2143887,0.8187717,-0.3229793,0.224012,-0.4184685,0.2312975,0.246217,-0.1116532,0.9983907,0.006443395,-0.05272822,-0.01985694,-0.05328889,0.04636062,0.9991481,-0.01939727,0.03621689,-0.003897317
0.2179108,5.000134,0.9094821,-0.998479,0.009756996,0.01853256,-0.0510002,0.9988455,-0.00385259,-0.04140686,0.02404729,0.004721528,-0.2888474,0.9945686,0.09131312,0.04974193,0.004572615,-0.4813694,-0.1312159,0.864764,-0.1842915,-0.13558,0.4470323,0.9999047,-0.002477744,0.002843658,0.01328229,0.998723,0.01964453,0.04451273,-0.01360185,0.9074147,0.1057738,-0.1547875,-0.002289384,0.2939376,0.9593006,-0.2786904,0.04442007,-0.01004469,-0.3990912,-0.2173339,0.8177593,-0.3245401,0.2276601,-0.4172701,0.2308463,0.2244055,-0.114257,0.9983512,0.006265712,-0.05358624,-0.01959768,-0.05397121,0.04683042,0.9991581,-0.01974089,0.03577502,-0.003675512
0.2183595,5.008009,0.907621,-0.998421,0.01042535,0.01826323,-0.05208826,0.9988658,-0.002953353,-0.04093417,0.02414254,0.004321662,-0.2895538,0.9944133,0.09281222,0.05001839,0.005117448,-0.492865,-0.1280535,0.8659319,-0.181164,-0.1332657,0.4467458,0.9999109,-0.002575843,0.002182038,0.01291419,0.998711,0.01929063,0.04463967,-0.0145392,0.9156727,0.1153955,-0.1663088,-0.002220174,0.2940542,0.9585242,-0.280637,0.04805908,-0.01283199,-0.4014404,-0.2196556,0.8167046,-0.3263179,0.231208,-0.4159966,0.2310064,0.2035597,-0.1166526,0.9983134,0.00606926,-0.05440701,-0.01932169,-0.05475182,0.04735327,0.9991676,-0.02015859,0.03529465,-0.00345826
0.2188347,5.015909,0.9057215,-0.9983588,0.01102411,0.01799276,-0.05323837,0.9988872,-0.002625159,-0.04053449,0.02396686,0.00384646,-0.2901917,0.9942542,0.09423406,0.0504588,0.005685427,-0.5041352,-0.1246717,0.8670852,-0.1780451,-0.1309068,0.44646,0.9999163,-0.002642012,0.001559174,0.01257452,0.9986971,0.01895528,0.04480764,-0.01539834,0.9233856,0.1256526,-0.1785508,-0.002164736,0.2942078,0.9577609,-0.2824699,0.05157063,-0.01565942,-0.4041818,-0.2221518,0.8156038,-0.3281375,0.2347476,-0.4147406,0.2315802,0.1839256,-0.1190061,0.9982707,0.005907746,-0.05530247,-0.0190351,-0.05553419,0.04773348,0.9991784,-0.0203946,0.03487353,-0.003230936
0.2193489,5.023843,0.9038109,-0.9982862,0.01167105,0.01757591,-0.05458454,0.9989077,-0.001696625,-0.03999962,0.02409387,0.003250731,-0.2909081,0.9941292,0.09540726,0.05067601,0.006049538,-0.5148377,-0.1202264,0.868251,-0.1750188,-0.1284642,0.4461004,0.9999232,-0.002778903,0.0008250369,0.0120508,0.9986881,0.0185366,0.04485705,-0.01631962,0.9302641,0.1367024,-0.1912896,-0.002043577,0.2944298,0.9569845,-0.2843296,0.05465761,-0.01870375,-0.4074534,-0.2234577,0.8144838,-0.3301995,0.2381448,-0.4133661,0.2329757,0.1659172,-0.1206506,0.9982267,0.00573724,-0.05621183,-0.01872944,-0.05643272,0.0481356,0.9991894,-0.02067993,0.03440639,-0.003018483
0.2198903,5.031808,0.9018837,-0.9982078,0.01222126,0.01713714,-0.05601934,0.9989294,-0.001357865,-0.03957437,0.02391916,0.002556038,-0.291586,0.9939944,0.09658472,0.05104334,0.006419769,-0.5249763,-0.115525,0.8694056,-0.1720486,-0.1260146,0.4457057,0.9999291,-0.002868897,0.0001231603,0.01155345,0.9986767,0.01813423,0.04496032,-0.01716578,0.93659,0.1481871,-0.2048019,-0.00198413,0.2947235,0.9562222,-0.2861305,0.05741003,-0.02173797,-0.4109761,-0.2246144,0.8133317,-0.332299,0.2415125,-0.4119961,0.234936,0.1497962,-0.1219386,0.9981767,0.005607113,-0.05720464,-0.01842403,-0.05735801,0.04837775,0.9992017,-0.02078482,0.0340034,-0.002792679
